Organizador,Ano_Mes,Dia_da_Semana,Tipo_Dia,Objetivo,Date,AdSet_name,Amount_spent,Link_clicks,Impressions,Conversions,Segmentação,Tipo_de_Anúncio,Fase
3048,2024 | Setembro,Domingo,Final de Semana,Leads,2024-09-29,topfunnel_full_dados_video_quer_aprender_python_sql_ia,247.67,104,10378,67,Interesses em Ferramentas e Tecnologias de Dados,Video,9º Lançamento | Leads
3049,2024 | Setembro,Domingo,Final de Semana,Leads,2024-09-29,topfunnel_full_dados_video_para_ai_o_que_vc_ta_fazendo_quer_aprender,2.32,,123,,Interesses em Ferramentas e Tecnologias de Dados,Video,9º Lançamento | Leads
3050,2024 | Setembro,Segunda-Feira,Dia útil,Leads,2024-09-30,midfunnel_full_dados_video_quer_aprender_python_sql_ia,125.96,42,6273,23,Rmkt_All_90dias,Video,9º Lançamento | Leads
3051,2024 | Setembro,Segunda-Feira,Dia útil,Leads,2024-09-30,midfunnel_full_dados_video_quer_aprender_python_sql_ia_do_zero,126.12,46,6489,19,Rmkt_All_90dias,Video,9º Lançamento | Leads
3052,2024 | Setembro,Segunda-Feira,Dia útil,Leads,2024-09-30,midfunnel_full_dados_video_sabe_qual_a_melhor_forma_de_aprender_alguma_coisa,0.00,,0,,Rmkt_All_90dias,Video,9º Lançamento | Leads
3054,2024 | Setembro,Segunda-Feira,Dia útil,Leads,2024-09-30,topfunnel_full_dados_video_quer_aprender_python_sql_ia,305.56,90,12393,46,Interesses em Ferramentas e Tecnologias de Dados,Video,9º Lançamento | Leads
3055,2024 | Setembro,Segunda-Feira,Dia útil,Leads,2024-09-30,topfunnel_full_dados_video_para_ai_o_que_vc_ta_fazendo_quer_aprender,4.15,2,152,,Interesses em Ferramentas e Tecnologias de Dados,Video,9º Lançamento | Leads
3056,2024 | Outubro,Terça-Feira,Dia útil,Leads,2024-10-01,midfunnel_full_dados_video_quer_aprender_python_sql_ia,127.71,45,6453,24,Rmkt_All_90dias,Video,9º Lançamento | Leads
3057,2024 | Outubro,Terça-Feira,Dia útil,Leads,2024-10-01,midfunnel_full_dados_video_quer_aprender_python_sql_ia_do_zero,127.87,43,6701,22,Rmkt_All_90dias,Video,9º Lançamento | Leads
3058,2024 | Outubro,Terça-Feira,Dia útil,Leads,2024-10-01,midfunnel_full_dados_video_sabe_qual_a_melhor_forma_de_aprender_alguma_coisa,0.00,,0,1,Rmkt_All_90dias,Video,9º Lançamento | Leads
3059,2024 | Outubro,Terça-Feira,Dia útil,Leads,2024-10-01,topfunnel_full_dados_video_quer_aprender_python_sql_ia_do_zero,0.00,,0,1,Interesses em Ferramentas e Tecnologias de Dados,Video,9º Lançamento | Leads
3062,2024 | Outubro,Terça-Feira,Dia útil,Leads,2024-10-01,topfunnel_full_dados_video_quer_aprender_python_sql_ia,299.13,100,12761,62,Interesses em Ferramentas e Tecnologias de Dados,Video,9º Lançamento | Leads
3063,2024 | Outubro,Terça-Feira,Dia útil,Leads,2024-10-01,topfunnel_full_dados_video_para_ai_o_que_vc_ta_fazendo_quer_aprender,4.70,1,174,,Interesses em Ferramentas e Tecnologias de Dados,Video,9º Lançamento | Leads
3064,2024 | Outubro,Quarta-Feira,Dia útil,Leads,2024-10-02,midfunnel_full_dados_video_quer_aprender_python_sql_ia,124.09,41,5916,20,Rmkt_All_90dias,Video,9º Lançamento | Leads
3065,2024 | Outubro,Quarta-Feira,Dia útil,Leads,2024-10-02,midfunnel_full_dados_video_quer_aprender_python_sql_ia_do_zero,123.47,37,6119,21,Rmkt_All_90dias,Video,9º Lançamento | Leads
3066,2024 | Outubro,Quarta-Feira,Dia útil,Leads,2024-10-02,midfunnel_full_dados_video_sabe_qual_a_melhor_forma_de_aprender_alguma_coisa,0.00,,0,1,Rmkt_All_90dias,Video,9º Lançamento | Leads
3067,2024 | Outubro,Quarta-Feira,Dia útil,Leads,2024-10-02,topfunnel_full_dados_video_para_ai_o_que_vc_ta_fazendo_quer_aprender,172.14,26,5891,11,Interesses em Ferramentas e Tecnologias de Dados,Video,9º Lançamento | Leads
3068,2024 | Outubro,Quarta-Feira,Dia útil,Leads,2024-10-02,topfunnel_full_dados_video_quer_aprender_python_sql_ia,173.06,43,7289,19,Interesses em Ferramentas e Tecnologias de Dados,Video,9º Lançamento | Leads
3069,2024 | Outubro,Quarta-Feira,Dia útil,Leads,2024-10-02,topfunnel_full_dados_video_quer_aprender_python_sql_ia_do_zero,0.00,,0,,Interesses em Ferramentas e Tecnologias de Dados,Video,9º Lançamento | Leads
3073,2024 | Outubro,Quarta-Feira,Dia útil,Leads,2024-10-02,topfunnel_full_dados_video_quer_aprender_python_sql_ia,171.57,68,7939,37,Interesses em Ferramentas e Tecnologias de Dados,Video,9º Lançamento | Leads
3074,2024 | Outubro,Quarta-Feira,Dia útil,Leads,2024-10-02,topfunnel_full_dados_video_para_ai_o_que_vc_ta_fazendo_quer_aprender,0.75,1,43,,Interesses em Ferramentas e Tecnologias de Dados,Video,9º Lançamento | Leads
3075,2024 | Outubro,Quarta-Feira,Dia útil,Leads,2024-10-02,midfunnel_full_dados_video_quer_aprender_python_sql_ia_com_tela,96.57,42,5127,17,Rmkt_All_90dias,Video,9º Lançamento | Leads
3076,2024 | Outubro,Quarta-Feira,Dia útil,Leads,2024-10-02,midfunnel_full_dados_video_quer_aprender_python_sql_ia_do_zero_com_tela,96.02,30,5341,15,Rmkt_All_90dias,Video,9º Lançamento | Leads
3077,2024 | Outubro,Quarta-Feira,Dia útil,Leads,2024-10-02,midfunnel_full_dados_video_luciano_a_gente_vendeu_mal_ontem,94.15,26,3949,11,Rmkt_All_90dias,Video,9º Lançamento | Leads
3078,2024 | Outubro,Quarta-Feira,Dia útil,Leads,2024-10-02,topfunnel_full_dados_video_quer_aprender_python_sql_ia_com_tela,15.82,6,883,1,Interesses em Ferramentas e Tecnologias de Dados,Video,9º Lançamento | Leads
3079,2024 | Outubro,Quarta-Feira,Dia útil,Leads,2024-10-02,topfunnel_full_dados_video_luciano_a_gente_vendeu_mal_ontem,16.00,2,662,,Interesses em Ferramentas e Tecnologias de Dados,Video,9º Lançamento | Leads
3080,2024 | Outubro,Quarta-Feira,Dia útil,Leads,2024-10-02,midfunnel_full_dados_video_quer_aprender_python_sql_ia_com_tela,61.00,23,3057,12,Rmkt_All_90dias,Video,9º Lançamento | Leads
3081,2024 | Outubro,Quarta-Feira,Dia útil,Leads,2024-10-02,midfunnel_full_dados_video_luciano_a_gente_vendeu_mal_ontem,59.64,13,2675,3,Rmkt_All_90dias,Video,9º Lançamento | Leads
3082,2024 | Outubro,Quarta-Feira,Dia útil,Leads,2024-10-02,midfunnel_full_dados_video_quer_aprender_python_sql_ia_do_zero_com_tela,61.45,9,2440,5,Rmkt_All_90dias,Video,9º Lançamento | Leads
3083,2024 | Outubro,Quinta-Feira,Dia útil,Leads,2024-10-03,midfunnel_full_dados_video_quer_aprender_python_sql_ia,123.22,32,5026,15,Rmkt_All_90dias,Video,9º Lançamento | Leads
3084,2024 | Outubro,Quinta-Feira,Dia útil,Leads,2024-10-03,midfunnel_full_dados_video_quer_aprender_python_sql_ia_do_zero,122.78,44,4645,25,Rmkt_All_90dias,Video,9º Lançamento | Leads
3085,2024 | Outubro,Quinta-Feira,Dia útil,Leads,2024-10-03,topfunnel_full_dados_video_para_ai_o_que_vc_ta_fazendo_quer_aprender,38.33,12,1311,6,Interesses em Ferramentas e Tecnologias de Dados,Video,9º Lançamento | Leads
3086,2024 | Outubro,Quinta-Feira,Dia útil,Leads,2024-10-03,topfunnel_full_dados_video_quer_aprender_python_sql_ia,43.59,7,1925,2,Interesses em Ferramentas e Tecnologias de Dados,Video,9º Lançamento | Leads
3088,2024 | Outubro,Quinta-Feira,Dia útil,Leads,2024-10-03,topfunnel_full_dados_video_quer_aprender_python_sql_ia,97.86,32,4083,19,Interesses em Ferramentas e Tecnologias de Dados,Video,9º Lançamento | Leads
3089,2024 | Outubro,Quinta-Feira,Dia útil,Leads,2024-10-03,midfunnel_full_dados_video_quer_aprender_python_sql_ia_com_tela,121.51,55,7066,28,Rmkt_All_90dias,Video,9º Lançamento | Leads
3090,2024 | Outubro,Quinta-Feira,Dia útil,Leads,2024-10-03,midfunnel_full_dados_video_quer_aprender_python_sql_ia_do_zero_com_tela,121.99,45,6074,30,Rmkt_All_90dias,Video,9º Lançamento | Leads
3091,2024 | Outubro,Quinta-Feira,Dia útil,Leads,2024-10-03,midfunnel_full_dados_video_luciano_a_gente_vendeu_mal_ontem,122.66,26,5228,9,Rmkt_All_90dias,Video,9º Lançamento | Leads
3092,2024 | Outubro,Quinta-Feira,Dia útil,Leads,2024-10-03,midfunnel_full_dados_video_quer_aprender_python_sql_ia_com_tela,98.14,31,5675,16,Rmkt_All_90dias,Video,9º Lançamento | Leads
3093,2024 | Outubro,Quinta-Feira,Dia útil,Leads,2024-10-03,midfunnel_full_dados_video_luciano_a_gente_vendeu_mal_ontem,26.99,8,1059,3,Rmkt_All_90dias,Video,9º Lançamento | Leads
3094,2024 | Outubro,Quinta-Feira,Dia útil,Leads,2024-10-03,midfunnel_full_dados_video_quer_aprender_python_sql_ia_do_zero_com_tela,97.35,25,4386,17,Rmkt_All_90dias,Video,9º Lançamento | Leads
3095,2024 | Outubro,Quinta-Feira,Dia útil,Leads,2024-10-03,topfunnel_full_dados_video_quer_aprender_python_sql_ia_com_tela,11.41,4,681,2,Interesses em Ferramentas e Tecnologias de Dados,Video,9º Lançamento | Leads
3096,2024 | Outubro,Quinta-Feira,Dia útil,Leads,2024-10-03,midfunnel_full_dados_estatico_aprenda_a_construir_pipelines_que_fazem_a_diferenca,30.94,5,1523,3,Rmkt_All_90dias,Estático,9º Lançamento | Leads
3097,2024 | Outubro,Quinta-Feira,Dia útil,Leads,2024-10-03,midfunnel_full_dados_estatico_construa_sua_ETL_com_python_sql_e_ia,30.48,6,1307,4,Rmkt_All_90dias,Estático,9º Lançamento | Leads
3098,2024 | Outubro,Quinta-Feira,Dia útil,Leads,2024-10-03,midfunnel_full_dados_estatico_transforme_se_em_um_especialista_em_analise_de_dados,31.96,5,1640,,Rmkt_All_90dias,Estático,9º Lançamento | Leads
3099,2024 | Outubro,Sexta-Feira,Dia útil,Leads,2024-10-04,midfunnel_full_dados_video_quer_aprender_python_sql_ia,122.05,28,5066,17,Rmkt_All_90dias,Video,9º Lançamento | Leads
3100,2024 | Outubro,Sexta-Feira,Dia útil,Leads,2024-10-04,midfunnel_full_dados_video_quer_aprender_python_sql_ia_do_zero,121.57,33,4712,17,Rmkt_All_90dias,Video,9º Lançamento | Leads
3101,2024 | Outubro,Sexta-Feira,Dia útil,Leads,2024-10-04,midfunnel_full_dados_video_sabe_qual_a_melhor_forma_de_aprender_alguma_coisa,0.00,,0,1,Rmkt_All_90dias,Video,9º Lançamento | Leads
3102,2024 | Outubro,Sexta-Feira,Dia útil,Leads,2024-10-04,topfunnel_full_dados_video_quer_aprender_python_sql_ia,111.67,43,5204,22,Interesses em Ferramentas e Tecnologias de Dados,Video,9º Lançamento | Leads
3103,2024 | Outubro,Sexta-Feira,Dia útil,Leads,2024-10-04,midfunnel_full_dados_video_quer_aprender_python_sql_ia_com_tela,120.57,56,8021,28,Rmkt_All_90dias,Video,9º Lançamento | Leads
3104,2024 | Outubro,Sexta-Feira,Dia útil,Leads,2024-10-04,midfunnel_full_dados_video_quer_aprender_python_sql_ia_do_zero_com_tela,120.07,41,7034,22,Rmkt_All_90dias,Video,9º Lançamento | Leads
3105,2024 | Outubro,Sexta-Feira,Dia útil,Leads,2024-10-04,midfunnel_full_dados_video_luciano_a_gente_vendeu_mal_ontem,34.80,12,1328,7,Rmkt_All_90dias,Video,9º Lançamento | Leads
3106,2024 | Outubro,Sexta-Feira,Dia útil,Leads,2024-10-04,midfunnel_full_dados_video_quer_aprender_python_sql_ia_com_tela,95.90,21,5359,10,Rmkt_All_90dias,Video,9º Lançamento | Leads
3107,2024 | Outubro,Sexta-Feira,Dia útil,Leads,2024-10-04,midfunnel_full_dados_video_quer_aprender_python_sql_ia_do_zero_com_tela,96.65,45,6498,16,Rmkt_All_90dias,Video,9º Lançamento | Leads
3108,2024 | Outubro,Sexta-Feira,Dia útil,Leads,2024-10-04,topfunnel_full_dados_video_quer_aprender_python_sql_ia_com_tela,13.70,1,795,,Interesses em Ferramentas e Tecnologias de Dados,Video,9º Lançamento | Leads
3109,2024 | Outubro,Sexta-Feira,Dia útil,Leads,2024-10-04,midfunnel_full_dados_estatico_aprenda_a_construir_pipelines_que_fazem_a_diferenca,15.03,2,636,2,Rmkt_All_90dias,Estático,9º Lançamento | Leads
3110,2024 | Outubro,Sexta-Feira,Dia útil,Leads,2024-10-04,midfunnel_full_dados_estatico_construa_sua_ETL_com_python_sql_e_ia,15.95,10,715,1,Rmkt_All_90dias,Estático,9º Lançamento | Leads
3111,2024 | Outubro,Sexta-Feira,Dia útil,Leads,2024-10-04,midfunnel_full_dados_estatico_transforme_se_em_um_especialista_em_analise_de_dados,16.72,7,925,3,Rmkt_All_90dias,Estático,9º Lançamento | Leads
3112,2024 | Outubro,Sábado,Final de Semana,Leads,2024-10-05,midfunnel_full_dados_video_quer_aprender_python_sql_ia,119.68,32,4707,19,Rmkt_All_90dias,Video,9º Lançamento | Leads
3113,2024 | Outubro,Sábado,Final de Semana,Leads,2024-10-05,midfunnel_full_dados_video_quer_aprender_python_sql_ia_do_zero,119.49,30,4772,15,Rmkt_All_90dias,Video,9º Lançamento | Leads
3114,2024 | Outubro,Sábado,Final de Semana,Leads,2024-10-05,topfunnel_full_dados_video_quer_aprender_python_sql_ia,114.09,45,5280,23,Interesses em Ferramentas e Tecnologias de Dados,Video,9º Lançamento | Leads
3115,2024 | Outubro,Sábado,Final de Semana,Leads,2024-10-05,midfunnel_full_dados_video_quer_aprender_python_sql_ia_com_tela,120.25,53,8161,21,Rmkt_All_90dias,Video,9º Lançamento | Leads
3116,2024 | Outubro,Sábado,Final de Semana,Leads,2024-10-05,midfunnel_full_dados_video_quer_aprender_python_sql_ia_do_zero_com_tela,120.26,37,9122,18,Rmkt_All_90dias,Video,9º Lançamento | Leads
3117,2024 | Outubro,Sábado,Final de Semana,Leads,2024-10-05,midfunnel_full_dados_video_quer_aprender_python_sql_ia_com_tela,96.55,28,3980,10,Rmkt_All_90dias,Video,9º Lançamento | Leads
3118,2024 | Outubro,Sábado,Final de Semana,Leads,2024-10-05,midfunnel_full_dados_video_luciano_a_gente_vendeu_mal_ontem,0.00,,0,,Rmkt_All_90dias,Video,9º Lançamento | Leads
3119,2024 | Outubro,Sábado,Final de Semana,Leads,2024-10-05,midfunnel_full_dados_video_quer_aprender_python_sql_ia_do_zero_com_tela,96.28,38,6850,15,Rmkt_All_90dias,Video,9º Lançamento | Leads
3120,2024 | Outubro,Sábado,Final de Semana,Leads,2024-10-05,topfunnel_full_dados_video_quer_aprender_python_sql_ia_com_tela,9.91,8,578,5,Interesses em Ferramentas e Tecnologias de Dados,Video,9º Lançamento | Leads
3121,2024 | Outubro,Domingo,Final de Semana,Leads,2024-10-06,midfunnel_full_dados_video_quer_aprender_python_sql_ia,132.84,29,6527,21,Rmkt_All_90dias,Video,9º Lançamento | Leads
3122,2024 | Outubro,Domingo,Final de Semana,Leads,2024-10-06,midfunnel_full_dados_video_quer_aprender_python_sql_ia_do_zero,132.14,35,5957,18,Rmkt_All_90dias,Video,9º Lançamento | Leads
3123,2024 | Outubro,Domingo,Final de Semana,Leads,2024-10-06,topfunnel_full_dados_video_quer_aprender_python_sql_ia,0.00,,0,1,Interesses em Ferramentas e Tecnologias de Dados,Video,9º Lançamento | Leads
3124,2024 | Outubro,Domingo,Final de Semana,Leads,2024-10-06,topfunnel_full_dados_video_quer_aprender_python_sql_ia,115.64,46,5776,22,Interesses em Ferramentas e Tecnologias de Dados,Video,9º Lançamento | Leads
3125,2024 | Outubro,Domingo,Final de Semana,Leads,2024-10-06,midfunnel_full_dados_video_quer_aprender_python_sql_ia_com_tela,132.58,41,10748,12,Rmkt_All_90dias,Video,9º Lançamento | Leads
3126,2024 | Outubro,Domingo,Final de Semana,Leads,2024-10-06,midfunnel_full_dados_video_quer_aprender_python_sql_ia_do_zero_com_tela,131.68,32,9624,13,Rmkt_All_90dias,Video,9º Lançamento | Leads
3127,2024 | Outubro,Domingo,Final de Semana,Leads,2024-10-06,midfunnel_full_dados_video_quer_aprender_python_sql_ia_com_tela,82.00,17,3764,8,Rmkt_All_90dias,Video,9º Lançamento | Leads
3128,2024 | Outubro,Domingo,Final de Semana,Leads,2024-10-06,midfunnel_full_dados_video_quer_aprender_python_sql_ia_do_zero_com_tela,79.83,22,5069,5,Rmkt_All_90dias,Video,9º Lançamento | Leads
3129,2024 | Outubro,Domingo,Final de Semana,Leads,2024-10-06,topfunnel_full_dados_video_quer_aprender_python_sql_ia_com_tela,18.45,8,1079,7,Interesses em Ferramentas e Tecnologias de Dados,Video,9º Lançamento | Leads
3130,2024 | Outubro,Segunda-Feira,Dia útil,Leads,2024-10-07,midfunnel_full_dados_video_quer_aprender_python_sql_ia,129.57,33,7186,16,Rmkt_All_90dias,Video,9º Lançamento | Leads
3131,2024 | Outubro,Segunda-Feira,Dia útil,Leads,2024-10-07,midfunnel_full_dados_video_quer_aprender_python_sql_ia_do_zero,129.22,31,6072,16,Rmkt_All_90dias,Video,9º Lançamento | Leads
3132,2024 | Outubro,Segunda-Feira,Dia útil,Leads,2024-10-07,topfunnel_full_dados_video_quer_aprender_python_sql_ia,0.00,,0,1,Interesses em Ferramentas e Tecnologias de Dados,Video,9º Lançamento | Leads
3133,2024 | Outubro,Segunda-Feira,Dia útil,Leads,2024-10-07,midfunnel_full_dados_video_quer_aprender_python_sql_ia_com_tela,129.37,50,10130,26,Rmkt_All_90dias,Video,9º Lançamento | Leads
3134,2024 | Outubro,Segunda-Feira,Dia útil,Leads,2024-10-07,midfunnel_full_dados_video_quer_aprender_python_sql_ia_do_zero_com_tela,129.22,46,8818,26,Rmkt_All_90dias,Video,9º Lançamento | Leads
3135,2024 | Outubro,Segunda-Feira,Dia útil,Leads,2024-10-07,midfunnel_full_dados_video_quer_aprender_python_sql_ia_com_tela,0.00,,0,,Rmkt_All_90dias,Video,9º Lançamento | Leads
3136,2024 | Outubro,Segunda-Feira,Dia útil,Leads,2024-10-07,midfunnel_full_dados_video_quer_aprender_python_sql_ia_do_zero_com_tela,0.00,,0,2,Rmkt_All_90dias,Video,9º Lançamento | Leads
3137,2024 | Outubro,Segunda-Feira,Dia útil,Leads,2024-10-07,topfunnel_full_dados_video_quer_aprender_python_sql_ia_com_tela,211.80,86,12249,48,Interesses em Ferramentas e Tecnologias de Dados,Video,9º Lançamento | Leads
3138,2024 | Outubro,Terça-Feira,Dia útil,Leads,2024-10-08,midfunnel_full_dados_video_quer_aprender_python_sql_ia,39.80,10,1743,7,Rmkt_All_90dias,Video,9º Lançamento | Live
3140,2024 | Outubro,Terça-Feira,Dia útil,Leads,2024-10-08,topfunnel_full_dados_video_quer_aprender_python_sql_ia,0.00,,0,,Interesses em Ferramentas e Tecnologias de Dados,Video,9º Lançamento | Live
3141,2024 | Outubro,Terça-Feira,Dia útil,Leads,2024-10-08,midfunnel_full_dados_video_quer_aprender_python_sql_ia_com_tela,40.71,16,2715,7,Rmkt_All_90dias,Video,9º Lançamento | Live
3142,2024 | Outubro,Terça-Feira,Dia útil,Leads,2024-10-08,midfunnel_full_dados_video_quer_aprender_python_sql_ia_do_zero_com_tela,43.60,12,2191,7,Rmkt_All_90dias,Video,9º Lançamento | Live
3143,2024 | Outubro,Terça-Feira,Dia útil,Leads,2024-10-08,midfunnel_full_dados_video_luciano_a_gente_vendeu_mal_ontem,0.00,,0,1,Rmkt_All_90dias,Video,9º Lançamento | Live
3145,2024 | Outubro,Terça-Feira,Dia útil,Leads,2024-10-08,topfunnel_full_dados_video_quer_aprender_python_sql_ia_com_tela,68.90,20,3736,6,Interesses em Ferramentas e Tecnologias de Dados,Video,9º Lançamento | Live
3146,2024 | Outubro,Quarta-Feira,Dia útil,Leads,2024-10-09,midfunnel_full_dados_video_quer_aprender_python_sql_ia,0.00,,0,,Rmkt_All_90dias,Video,9º Lançamento | Live
3147,2024 | Outubro,Quarta-Feira,Dia útil,Leads,2024-10-09,midfunnel_full_dados_video_quer_aprender_python_sql_ia_do_zero,0.00,,0,,Rmkt_All_90dias,Video,9º Lançamento | Live
3148,2024 | Outubro,Quarta-Feira,Dia útil,Leads,2024-10-09,topfunnel_full_dados_video_quer_aprender_python_sql_ia,0.00,,0,,Interesses em Ferramentas e Tecnologias de Dados,Video,9º Lançamento | Live
3149,2024 | Outubro,Quarta-Feira,Dia útil,Leads,2024-10-09,midfunnel_full_dados_video_quer_aprender_python_sql_ia_com_tela,0.00,,0,,Rmkt_All_90dias,Video,9º Lançamento | Live
3150,2024 | Outubro,Quarta-Feira,Dia útil,Leads,2024-10-09,midfunnel_full_dados_video_quer_aprender_python_sql_ia_do_zero_com_tela,0.00,,0,1,Rmkt_All_90dias,Video,9º Lançamento | Live
3151,2024 | Outubro,Quarta-Feira,Dia útil,Leads,2024-10-09,midfunnel_full_dados_video_luciano_a_gente_vendeu_mal_ontem,0.00,,0,,Rmkt_All_90dias,Video,9º Lançamento | Live
3155,2024 | Outubro,Quinta-Feira,Dia útil,Leads,2024-10-10,midfunnel_full_dados_video_quer_aprender_python_sql_ia,0.00,,0,,Rmkt_All_90dias,Video,9º Lançamento | Live
3156,2024 | Outubro,Quinta-Feira,Dia útil,Leads,2024-10-10,topfunnel_full_dados_video_quer_aprender_python_sql_ia,0.00,,0,,Interesses em Ferramentas e Tecnologias de Dados,Video,9º Lançamento | Live
3157,2024 | Outubro,Quinta-Feira,Dia útil,Leads,2024-10-10,midfunnel_full_dados_video_quer_aprender_python_sql_ia_com_tela,0.00,,0,,Rmkt_All_90dias,Video,9º Lançamento | Live
3158,2024 | Outubro,Quinta-Feira,Dia útil,Leads,2024-10-10,midfunnel_full_dados_video_quer_aprender_python_sql_ia_do_zero_com_tela,0.00,,0,,Rmkt_All_90dias,Video,9º Lançamento | Live
3159,2024 | Outubro,Quinta-Feira,Dia útil,Leads,2024-10-10,topfunnel_full_dados_video_quer_aprender_python_sql_ia_com_tela,0.00,,0,,Interesses em Ferramentas e Tecnologias de Dados,Video,9º Lançamento | Live
3163,2024 | Outubro,Sexta-Feira,Dia útil,Leads,2024-10-11,midfunnel_full_dados_video_quer_aprender_python_sql_ia,0.00,,0,,Rmkt_All_90dias,Video,9º Lançamento | Vendas
3164,2024 | Outubro,Sexta-Feira,Dia útil,Leads,2024-10-11,midfunnel_full_dados_video_quer_aprender_python_sql_ia_do_zero,0.00,,0,,Rmkt_All_90dias,Video,9º Lançamento | Vendas
3165,2024 | Outubro,Sexta-Feira,Dia útil,Leads,2024-10-11,topfunnel_full_dados_video_quer_aprender_python_sql_ia,0.00,,0,,Interesses em Ferramentas e Tecnologias de Dados,Video,9º Lançamento | Vendas
3167,2024 | Outubro,Sexta-Feira,Dia útil,Leads,2024-10-11,midfunnel_full_dados_video_quer_aprender_python_sql_ia_do_zero_com_tela,0.00,,0,,Rmkt_All_90dias,Video,9º Lançamento | Vendas
3168,2024 | Outubro,Sexta-Feira,Dia útil,Leads,2024-10-11,midfunnel_full_dados_video_quer_aprender_python_sql_ia_do_zero_com_tela,0.00,,0,,Rmkt_All_90dias,Video,9º Lançamento | Vendas
3169,2024 | Outubro,Sexta-Feira,Dia útil,Leads,2024-10-11,topfunnel_full_dados_video_quer_aprender_python_sql_ia_com_tela,0.00,,0,,Interesses em Ferramentas e Tecnologias de Dados,Video,9º Lançamento | Vendas
3173,2024 | Outubro,Sábado,Final de Semana,Leads,2024-10-12,midfunnel_full_dados_video_quer_aprender_python_sql_ia,0.00,,0,,Rmkt_All_90dias,Video,9º Lançamento | Vendas
3174,2024 | Outubro,Sábado,Final de Semana,Leads,2024-10-12,midfunnel_full_dados_video_quer_aprender_python_sql_ia_do_zero,0.00,,0,,Rmkt_All_90dias,Video,9º Lançamento | Vendas
3175,2024 | Outubro,Sábado,Final de Semana,Leads,2024-10-12,midfunnel_full_dados_video_quer_aprender_python_sql_ia_com_tela,0.00,,0,,Rmkt_All_90dias,Video,9º Lançamento | Vendas
3179,2024 | Outubro,Domingo,Final de Semana,Leads,2024-10-13,midfunnel_full_dados_video_quer_aprender_python_sql_ia_do_zero_com_tela,0.00,,0,,Rmkt_All_90dias,Video,9º Lançamento | Vendas
3180,2024 | Outubro,Domingo,Final de Semana,Leads,2024-10-13,topfunnel_full_dados_video_quer_aprender_python_sql_ia_com_tela,0.00,,0,,Interesses em Ferramentas e Tecnologias de Dados,Video,9º Lançamento | Vendas
3232,2024 | Novembro,Sexta-Feira,Dia útil,Leads,2024-11-01,topfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_andando,102.36,12,4952,3,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3233,2024 | Novembro,Sexta-Feira,Dia útil,Leads,2024-11-01,topfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_mostrando_tela,109.38,13,5916,2,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3234,2024 | Novembro,Sexta-Feira,Dia útil,Leads,2024-11-01,topfunnel_full_dados_video_luciano_quanto_ta_o_iphone_e_o_notebook,157.84,30,8595,5,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3235,2024 | Novembro,Sexta-Feira,Dia útil,Leads,2024-11-01,topfunnel_full_dados_video_ja_viu_o_preco_do_iphone_ta_de_brincadeira,186.06,23,9750,3,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3236,2024 | Novembro,Sexta-Feira,Dia útil,Leads,2024-11-01,topfunnel_full_dados_video_para_de_fazer_o_que_vc_ta_fazendo_e_a_sua_ultima_chance_de_aprender_python,88.12,7,5013,,Interesses em Ferramentas e Tecnologias de Dados,Video,10º Lançamento | Leads
3237,2024 | Novembro,Sexta-Feira,Dia útil,Leads,2024-11-01,midfunnel_full_dados_video_para_de_fazer_o_que_vc_ta_fazendo_e_a_sua_ultima_chance_de_aprender_python,160.13,43,9435,10,Rmkt_All_90dias,Video,10º Lançamento | Leads
3238,2024 | Novembro,Sexta-Feira,Dia útil,Leads,2024-11-01,midfunnel_full_dados_video_ja_viu_o_preco_do_iphone_ta_de_brincadeira,160.04,49,4907,25,Rmkt_All_90dias,Video,10º Lançamento | Leads
3239,2024 | Novembro,Sexta-Feira,Dia útil,Leads,2024-11-01,midfunnel_full_dados_video_luciano_quanto_ta_o_iphone_e_o_notebook,155.01,44,6354,18,Rmkt_All_90dias,Video,10º Lançamento | Leads
3240,2024 | Novembro,Sexta-Feira,Dia útil,Leads,2024-11-01,midfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_mostrando_tela,157.86,63,8371,30,Rmkt_All_90dias,Video,10º Lançamento | Leads
3241,2024 | Novembro,Sexta-Feira,Dia útil,Leads,2024-11-01,midfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_andando,162.74,54,9547,21,Rmkt_All_90dias,Video,10º Lançamento | Leads
3242,2024 | Novembro,Sexta-Feira,Dia útil,Leads,2024-11-01,midfunnel_full_dados_video_para_de_fazer_o_que_vc_ta_fazendo_com_tela,2.68,,145,,Rmkt_All_90dias,Video,10º Lançamento | Leads
3243,2024 | Novembro,Sexta-Feira,Dia útil,Leads,2024-11-01,midfunnel_full_dados_video_vamos_fazer_um_projeto_de_python_juntos_com_tela,3.09,1,127,,Rmkt_All_90dias,Video,10º Lançamento | Leads
