Organizador,Ano_Mes,Dia_da_Semana,Tipo_Dia,Objetivo,Date,AdSet_name,Amount_spent,Link_clicks,Impressions,Conversions,Tipo_de_Anúncio,Fase
3985,2025 | Março,Terça-Feira,Dia útil,Leads,2025-03-11,topfunnel_LAL1_compradores_video_voce_trabalha_com_planilhas_power_bi_sua_rotina_eh_o_caos,14.60,1,990,1,Video,14º Lançamento | Leads
3986,2025 | Março,Terça-Feira,Dia útil,Leads,2025-03-11,topfunnel_LAL1_compradores_video_vou_te_dar_3_motivos_pra_vc_aprender_python_e_sql,71.42,29,4208,10,Video,14º Lançamento | Leads
3987,2025 | Março,Terça-Feira,Dia útil,Leads,2025-03-11,topfunnel_LAL1_compradores_video_ta_vendo_esse_dashboard_bonitao_ai,76.56,39,7868,13,Video,14º Lançamento | Leads
3988,2025 | Março,Terça-Feira,Dia útil,Leads,2025-03-11,topfunnel_LAL1_compradores_video_voce_trabalha_com_planilhas_power_bi_sua_rotina_eh_o_caos,61.00,11,3250,3,Video,14º Lançamento | Leads
3989,2025 | Março,Quarta-Feira,Dia útil,Leads,2025-03-12,midfunnel_full_dados_video_vou_te_dar_3_motivos_pra_vc_aprender_python_e_sql,202.68,88,12178,40,Video,14º Lançamento | Leads
3990,2025 | Março,Quarta-Feira,Dia útil,Leads,2025-03-12,midfunnel_full_dados_video_ta_vendo_esse_dashboard_bonitao_ai,201.45,98,19390,45,Video,14º Lançamento | Leads
3991,2025 | Março,Quarta-Feira,Dia útil,Leads,2025-03-12,midfunnel_full_dados_video_se_a_sua_rotina_tem_muito_trabalho_manual_eu_quero_te_fazer_um_convite,200.60,64,10711,19,Video,14º Lançamento | Leads
3992,2025 | Março,Quarta-Feira,Dia útil,Leads,2025-03-12,topfunnel_LAL1_compradores_video_ta_vendo_esse_dashboard_bonitao_ai,0.00,,0,,Video,14º Lançamento | Leads
3993,2025 | Março,Quarta-Feira,Dia útil,Leads,2025-03-12,topfunnel_LAL1_compradores_video_voce_trabalha_com_planilhas_power_bi_sua_rotina_eh_o_caos,0.00,,0,,Video,14º Lançamento | Leads
3994,2025 | Março,Quarta-Feira,Dia útil,Leads,2025-03-12,topfunnel_LAL1_compradores_video_vou_te_dar_3_motivos_pra_vc_aprender_python_e_sql,98.23,40,6681,25,Video,14º Lançamento | Leads
3995,2025 | Março,Quarta-Feira,Dia útil,Leads,2025-03-12,topfunnel_LAL1_compradores_video_ta_vendo_esse_dashboard_bonitao_ai,96.37,60,11128,18,Video,14º Lançamento | Leads
3996,2025 | Março,Quarta-Feira,Dia útil,Leads,2025-03-12,topfunnel_LAL1_compradores_video_voce_trabalha_com_planilhas_power_bi_sua_rotina_eh_o_caos,102.69,37,5230,11,Video,14º Lançamento | Leads
3997,2025 | Março,Quinta-Feira,Dia útil,Leads,2025-03-13,midfunnel_full_dados_video_vou_te_dar_3_motivos_pra_vc_aprender_python_e_sql,272.84,118,17147,54,Video,14º Lançamento | Leads
3998,2025 | Março,Quinta-Feira,Dia útil,Leads,2025-03-13,midfunnel_full_dados_video_ta_vendo_esse_dashboard_bonitao_ai,270.07,141,22910,46,Video,14º Lançamento | Leads
4000,2025 | Março,Quinta-Feira,Dia útil,Leads,2025-03-13,topfunnel_LAL1_compradores_video_vou_te_dar_3_motivos_pra_vc_aprender_python_e_sql,142.31,56,10862,24,Video,14º Lançamento | Leads
4001,2025 | Março,Quinta-Feira,Dia útil,Leads,2025-03-13,topfunnel_LAL1_compradores_video_ta_vendo_esse_dashboard_bonitao_ai,135.42,67,13642,28,Video,14º Lançamento | Leads
4002,2025 | Março,Quinta-Feira,Dia útil,Leads,2025-03-13,topfunnel_LAL1_compradores_video_voce_trabalha_com_planilhas_power_bi_sua_rotina_eh_o_caos,62.26,19,2760,10,Video,14º Lançamento | Leads
4003,2025 | Março,Quinta-Feira,Dia útil,Leads,2025-03-13,midfunnel_full_dados_video_vou_te_dar_3_motivos_pra_vc_aprender_python_e_sql,59.02,17,2871,7,Video,14º Lançamento | Leads
4004,2025 | Março,Quinta-Feira,Dia útil,Leads,2025-03-13,midfunnel_full_dados_video_ta_vendo_esse_dashboard_bonitao_ai,69.06,32,4038,7,Video,14º Lançamento | Leads
4005,2025 | Março,Sexta-Feira,Dia útil,Leads,2025-03-14,midfunnel_full_dados_video_vou_te_dar_3_motivos_pra_vc_aprender_python_e_sql,481.15,165,26934,64,Video,14º Lançamento | Leads
4006,2025 | Março,Sexta-Feira,Dia útil,Leads,2025-03-14,midfunnel_full_dados_video_ta_vendo_esse_dashboard_bonitao_ai,484.99,215,34550,65,Video,14º Lançamento | Leads
4007,2025 | Março,Sexta-Feira,Dia útil,Leads,2025-03-14,midfunnel_full_dados_video_se_a_sua_rotina_tem_muito_trabalho_manual_eu_quero_te_fazer_um_convite,0.00,,0,2,Video,14º Lançamento | Leads
4008,2025 | Março,Sexta-Feira,Dia útil,Leads,2025-03-14,topfunnel_LAL1_compradores_video_vou_te_dar_3_motivos_pra_vc_aprender_python_e_sql,246.90,90,18197,34,Video,14º Lançamento | Leads
4009,2025 | Março,Sexta-Feira,Dia útil,Leads,2025-03-14,topfunnel_LAL1_compradores_video_ta_vendo_esse_dashboard_bonitao_ai,244.14,110,25179,24,Video,14º Lançamento | Leads
4010,2025 | Março,Sexta-Feira,Dia útil,Leads,2025-03-14,topfunnel_LAL1_compradores_video_voce_trabalha_com_planilhas_power_bi_sua_rotina_eh_o_caos,0.00,,0,1,Video,14º Lançamento | Leads
4011,2025 | Março,Sexta-Feira,Dia útil,Leads,2025-03-14,midfunnel_full_dados_video_vou_te_dar_3_motivos_pra_vc_aprender_python_e_sql,0.00,,0,1,Video,14º Lançamento | Leads
4012,2025 | Março,Sexta-Feira,Dia útil,Leads,2025-03-14,midfunnel_full_dados_video_ta_vendo_esse_dashboard_bonitao_ai,0.00,,0,1,Video,14º Lançamento | Leads
4013,2025 | Março,Sábado,Final de Semana,Leads,2025-03-15,midfunnel_full_dados_video_vou_te_dar_3_motivos_pra_vc_aprender_python_e_sql,484.79,162,23298,70,Video,14º Lançamento | Leads
4015,2025 | Março,Sábado,Final de Semana,Leads,2025-03-15,midfunnel_full_dados_video_se_a_sua_rotina_tem_muito_trabalho_manual_eu_quero_te_fazer_um_convite,0.00,,0,,Video,14º Lançamento | Leads
4016,2025 | Março,Sábado,Final de Semana,Leads,2025-03-15,topfunnel_LAL1_compradores_video_vou_te_dar_3_motivos_pra_vc_aprender_python_e_sql,237.08,98,15211,37,Video,14º Lançamento | Leads
4017,2025 | Março,Sábado,Final de Semana,Leads,2025-03-15,topfunnel_LAL1_compradores_video_ta_vendo_esse_dashboard_bonitao_ai,240.06,119,23046,36,Video,14º Lançamento | Leads
4018,2025 | Março,Sábado,Final de Semana,Leads,2025-03-15,midfunnel_full_dados_video_ta_vendo_esse_dashboard_bonitao_ai,0.00,,0,,Video,14º Lançamento | Leads
4019,2025 | Março,Domingo,Final de Semana,Leads,2025-03-16,midfunnel_full_dados_video_vou_te_dar_3_motivos_pra_vc_aprender_python_e_sql,471.82,145,19649,63,Video,14º Lançamento | Leads
4020,2025 | Março,Domingo,Final de Semana,Leads,2025-03-16,midfunnel_full_dados_video_ta_vendo_esse_dashboard_bonitao_ai,462.86,211,31620,67,Video,14º Lançamento | Leads
4021,2025 | Março,Domingo,Final de Semana,Leads,2025-03-16,topfunnel_LAL1_compradores_video_vou_te_dar_3_motivos_pra_vc_aprender_python_e_sql,271.05,90,14745,40,Video,14º Lançamento | Leads
4022,2025 | Março,Domingo,Final de Semana,Leads,2025-03-16,topfunnel_LAL1_compradores_video_ta_vendo_esse_dashboard_bonitao_ai,266.15,123,22308,49,Video,14º Lançamento | Leads
4023,2025 | Março,Segunda-Feira,Dia útil,Leads,2025-03-17,midfunnel_full_dados_video_vou_te_dar_3_motivos_pra_vc_aprender_python_e_sql,301.48,108,15966,40,Video,14º Lançamento | Leads
4024,2025 | Março,Segunda-Feira,Dia útil,Leads,2025-03-17,midfunnel_full_dados_video_ta_vendo_esse_dashboard_bonitao_ai,287.03,125,19670,50,Video,14º Lançamento | Leads
4025,2025 | Março,Segunda-Feira,Dia útil,Leads,2025-03-17,topfunnel_LAL1_compradores_video_vou_te_dar_3_motivos_pra_vc_aprender_python_e_sql,204.20,66,12284,25,Video,14º Lançamento | Leads
4026,2025 | Março,Segunda-Feira,Dia útil,Leads,2025-03-17,topfunnel_LAL1_compradores_video_ta_vendo_esse_dashboard_bonitao_ai,202.68,75,17931,20,Video,14º Lançamento | Leads
4027,2025 | Março,Terça-Feira,Dia útil,Leads,2025-03-18,midfunnel_full_dados_video_vou_te_dar_3_motivos_pra_vc_aprender_python_e_sql,47.06,15,2500,5,Video,14º Lançamento | Live
4028,2025 | Março,Terça-Feira,Dia útil,Leads,2025-03-18,midfunnel_full_dados_video_ta_vendo_esse_dashboard_bonitao_ai,41.88,11,2502,7,Video,14º Lançamento | Live
4029,2025 | Março,Terça-Feira,Dia útil,Leads,2025-03-18,topfunnel_LAL1_compradores_video_vou_te_dar_3_motivos_pra_vc_aprender_python_e_sql,26.37,10,1602,4,Video,14º Lançamento | Live
4030,2025 | Março,Terça-Feira,Dia útil,Leads,2025-03-18,topfunnel_LAL1_compradores_video_ta_vendo_esse_dashboard_bonitao_ai,26.07,13,2209,4,Video,14º Lançamento | Live
